Wall time,Step,Value
1733481603.5737376,759,0.8999999761581421
1733481635.046554,763,0.8999999761581421
1733481896.4997163,765,0.8999999761581421
1733481969.485113,766,0.8999999761581421
1733482688.2588174,776,0.8999999761581421
1733482953.6344676,780,0.8999999761581421
1733483199.533326,782,0.8999999761581421
1733483455.3264818,785,0.8999999761581421
1733483489.949101,787,0.8999999761581421
1733483540.7706742,788,0.8999999761581421
1733483670.9938378,789,0.8999999761581421
1733483686.1615403,790,0.949999988079071
1733483883.612728,793,0.949999988079071
1733484080.7723076,796,0.949999988079071
1733484434.9710538,798,0.8999999761581421
1733485497.3629038,809,0.699999988079071
1733486268.7941017,814,0.75
1733486351.4297912,815,0.75
1733487034.0840178,823,0.8500000238418579
1733487527.6280003,827,0.8999999761581421
1733487658.026241,828,0.8999999761581421
1733487837.3993056,834,0.8999999761581421
1733488205.5526886,836,0.8500000238418579
1733488505.120701,840,0.949999988079071
1733488518.4275146,841,0.949999988079071
1733488968.5199542,846,0.949999988079071
1733490890.994671,856,1.0
1733491044.1533184,857,1.0
1733491319.5113094,859,1.0
1733492297.8854182,870,0.949999988079071
1733493161.491678,880,0.949999988079071
1733493498.6287355,882,0.8999999761581421
1733494219.6717458,884,0.8999999761581421
1733494708.7202284,889,0.949999988079071
1733494710.5650814,890,0.949999988079071
1733494811.3773549,892,0.949999988079071
1733495190.5409935,895,0.949999988079071
1733495842.017917,900,1.0
1733496353.8762076,905,1.0
1733497710.7804627,916,0.949999988079071
1733499028.435982,935,1.0
1733500057.2458963,945,0.949999988079071
1733500701.82401,951,0.949999988079071
1733500860.4227927,955,0.949999988079071
1733502944.5409582,966,0.949999988079071
1733503551.926426,972,0.949999988079071
1733503569.5345485,973,0.8999999761581421
1733504113.3097177,978,0.8500000238418579
1733504516.788645,982,0.800000011920929
1733505264.1124046,990,0.800000011920929
1733505561.532887,995,0.8500000238418579
1733508179.7454896,1016,0.949999988079071
1733508332.3611753,1017,0.949999988079071
1733508508.886192,1018,0.949999988079071
1733508729.5947194,1021,0.949999988079071
1733508987.671611,1025,1.0
1733509079.4447484,1028,1.0
1733509927.5661707,1036,1.0
1733510099.9053054,1039,1.0
1733510175.8453672,1042,1.0
1733511972.5228345,1053,0.949999988079071
1733512246.693919,1059,0.8500000238418579
1733512451.4806807,1065,0.8999999761581421
1733512518.8224616,1067,0.8999999761581421
1733512527.3784924,1068,0.8999999761581421
1733512807.4699292,1073,0.8999999761581421
1733512845.2848005,1076,0.949999988079071
1733512906.4906416,1077,0.949999988079071
1733513001.2615137,1081,1.0
1733513537.23505,1089,0.8999999761581421
1733514380.8638422,1099,0.8500000238418579
1733514431.588383,1100,0.8500000238418579
1733514907.3306494,1102,0.8500000238418579
1733515091.208552,1104,0.8999999761581421
1733515530.6822712,1111,0.949999988079071
1733515705.773393,1115,0.949999988079071
1733515895.060525,1118,1.0
1733516142.2304914,1119,1.0
1733516724.5885813,1126,0.949999988079071
1733517282.8227787,1134,0.8999999761581421
1733518070.010269,1140,0.8999999761581421
1733518161.1720953,1141,0.8999999761581421
1733518756.4153037,1149,0.949999988079071
1733519175.9243166,1151,0.949999988079071
1733519198.659068,1152,0.949999988079071
1733519679.0633562,1157,0.949999988079071
1733520225.9785619,1163,0.949999988079071
1733520319.5085526,1165,0.949999988079071
1733520386.4349186,1167,0.949999988079071
1733520586.3696318,1171,0.949999988079071
1733521396.8915548,1180,1.0
1733521529.5811136,1181,1.0
1733521565.561128,1182,0.949999988079071
1733521602.6916647,1183,0.949999988079071
1733521709.4302015,1187,0.949999988079071
1733521992.326916,1188,0.949999988079071
1733522648.6861284,1196,0.949999988079071
1733522875.740139,1199,0.949999988079071
1733523327.531813,1205,1.0
1733523500.969424,1207,1.0
1733523698.2747128,1209,1.0
1733524341.942116,1215,0.949999988079071
1733524680.2512128,1219,0.949999988079071
1733524822.8993688,1221,0.949999988079071
1733525809.247298,1234,1.0
1733526114.1205962,1237,1.0
1733526163.7345865,1239,1.0
1733526486.2814133,1243,1.0
1733526605.90047,1247,1.0
1733526917.2550793,1252,0.949999988079071
1733527176.161187,1254,0.949999988079071
1733527267.046271,1257,0.8999999761581421
1733527721.7634263,1261,0.8999999761581421
1733527922.2544806,1262,0.8999999761581421
1733528647.47371,1269,0.8500000238418579
1733529131.911371,1270,0.8500000238418579
1733529454.2742078,1272,0.8999999761581421
1733529615.134931,1274,0.8999999761581421
1733529695.6625645,1275,0.949999988079071
1733529810.2370985,1278,0.949999988079071
1733529927.93247,1280,0.949999988079071
1733530099.6424353,1287,0.949999988079071
1733530566.4842396,1293,0.949999988079071
1733530711.3790355,1294,0.949999988079071
1733530825.910065,1296,0.949999988079071
1733530864.3331282,1297,0.949999988079071
1733531029.9911606,1298,0.949999988079071
1733531125.2979288,1300,0.949999988079071
1733531350.8701098,1304,0.949999988079071
1733531415.4917789,1305,0.949999988079071
1733531613.7567377,1307,0.949999988079071
1733531753.4297667,1310,0.949999988079071
1733531810.8795254,1311,0.949999988079071
1733531948.3112242,1314,1.0
1733532611.1065633,1316,1.0
1733532798.5053754,1320,1.0
1733533147.021974,1324,0.949999988079071
1733533319.6702433,1325,0.949999988079071
1733533687.652703,1332,0.949999988079071
1733533771.6610904,1334,0.949999988079071
1733533787.9678075,1335,0.949999988079071
1733534375.9121027,1339,0.949999988079071
1733534467.7546308,1340,0.949999988079071
1733534535.1781228,1341,1.0
1733534981.5984142,1346,1.0
1733534983.6391363,1347,1.0
1733535335.8460987,1353,1.0
1733535615.5590668,1355,1.0
1733535843.7884536,1358,1.0
1733536109.3190734,1362,1.0
1733536790.9455903,1369,1.0
1733536823.1011505,1370,1.0
1733537341.079847,1377,1.0
1733537452.882651,1379,0.949999988079071
1733537795.1288805,1382,0.8999999761581421
1733537980.3301914,1383,0.8999999761581421
1733537994.7754807,1384,0.8999999761581421
1733538637.5905013,1395,0.8999999761581421
1733539093.0883765,1403,1.0
1733539198.7802744,1404,1.0
1733539272.206075,1407,1.0
1733539368.7396717,1408,0.949999988079071
1733539376.122256,1409,0.949999988079071
1733539490.0595226,1412,0.949999988079071
1733539526.2429073,1416,0.949999988079071
1733539683.8398802,1418,0.949999988079071
1733539791.0118935,1419,0.949999988079071
1733540632.9016817,1427,0.8999999761581421
1733540728.1741228,1428,0.949999988079071
1733540799.3797817,1429,0.949999988079071
1733540903.7902129,1432,0.949999988079071
1733540949.2830575,1433,0.949999988079071
1733540980.15768,1434,0.949999988079071
1733541409.7049031,1439,0.949999988079071
1733541617.727705,1441,0.949999988079071
1733542327.0803668,1444,1.0
1733542402.8572857,1445,1.0
1733542466.2662382,1446,1.0
1733542647.797316,1448,1.0
1733542764.4344742,1451,0.949999988079071
1733542766.5021698,1452,0.949999988079071
1733542978.8400671,1454,0.949999988079071
1733543521.8538477,1460,0.949999988079071
1733543727.1196058,1461,0.949999988079071
1733543746.7619984,1462,0.949999988079071
1733544038.86564,1464,0.949999988079071
1733544083.7622898,1466,0.949999988079071
1733544101.8211536,1467,0.949999988079071
1733544389.0143712,1470,1.0
1733544481.6527927,1472,1.0
1733544651.2338886,1473,1.0
1733544707.6434197,1474,1.0
1733544720.5821579,1475,1.0
1733544738.1447492,1476,1.0
1733545129.5879285,1480,0.949999988079071
1733545154.9530692,1482,0.949999988079071
1733545405.77896,1485,0.949999988079071
1733545627.9163833,1492,0.8999999761581421
1733545800.4769661,1495,0.8999999761581421
1733546243.4593177,1499,0.949999988079071
1733546545.0730603,1501,0.8999999761581421
1733546624.5380805,1503,0.8500000238418579
1733546714.0537226,1505,0.8500000238418579
1733546741.401047,1506,0.8500000238418579
1733546763.4433935,1507,0.800000011920929
1733546765.4945436,1508,0.800000011920929
1733546951.1058712,1511,0.8500000238418579
1733547067.7107346,1513,0.8500000238418579
1733547162.06667,1515,0.8500000238418579
1733547847.5670824,1523,0.8500000238418579
1733547898.2235777,1524,0.8999999761581421
1733548537.6173313,1531,0.949999988079071
1733548736.484491,1534,0.949999988079071
1733548970.7652383,1537,0.949999988079071
1733549112.369369,1538,0.949999988079071
1733549481.3255417,1540,0.949999988079071
1733549599.9077935,1541,1.0
1733549803.6319385,1542,1.0
1733550068.359894,1546,1.0
1733550279.478829,1549,0.949999988079071
1733550431.6200016,1553,0.8999999761581421
1733550982.2612731,1560,0.8999999761581421
1733551277.9328794,1562,0.8999999761581421
1733551300.0449386,1563,0.8999999761581421
1733551458.2517645,1564,0.8999999761581421
1733551575.423226,1568,0.949999988079071
1733551671.837606,1570,1.0
1733551692.7347333,1571,1.0
1733552067.5904841,1576,0.949999988079071
1733552116.5425572,1577,0.949999988079071
1733552125.1976364,1578,0.949999988079071
1733552190.651473,1579,0.949999988079071
1733552937.0942426,1583,0.949999988079071
1733553036.0959327,1584,0.8999999761581421
1733553065.264861,1586,0.8999999761581421
1733553192.7581,1587,0.8999999761581421
1733553331.6985974,1589,0.8999999761581421
1733553598.868387,1590,0.8999999761581421
1733553861.0795963,1594,0.949999988079071
1733554046.0325809,1597,0.949999988079071
1733554330.6897438,1599,0.949999988079071
1733554950.230438,1603,0.949999988079071
1733554957.5584655,1604,1.0
1733555508.8030937,1609,1.0
1733555653.4672117,1610,1.0
1733555919.65168,1611,0.949999988079071
1733555969.4502947,1612,0.8999999761581421
1733556016.2423687,1614,0.8500000238418579
1733557084.4515815,1622,0.8500000238418579
1733557461.3329859,1625,0.8500000238418579
1733557670.473874,1627,0.800000011920929
1733557757.17498,1629,0.75
1733557977.4611068,1630,0.75
1733558267.733474,1634,0.800000011920929
1733558574.3906794,1635,0.800000011920929
1733559297.1070004,1641,0.75
1733559497.3662279,1642,0.75
1733559715.4612052,1646,0.75
1733560043.3628745,1653,0.8999999761581421
1733560296.7954226,1655,0.8999999761581421
1733560486.3594208,1657,0.8999999761581421
1733560706.9317822,1658,0.8999999761581421
1733560859.4963872,1660,0.949999988079071
1733561167.5833366,1663,0.8999999761581421
1733561380.908946,1665,0.8999999761581421
1733561400.2965631,1667,0.8999999761581421
1733561755.2549171,1670,0.949999988079071
1733561884.3370285,1672,0.949999988079071
1733561979.928044,1673,0.949999988079071
1733562289.3880944,1676,0.949999988079071
1733562334.643754,1677,0.949999988079071
1733562373.8976207,1678,0.949999988079071
1733562795.4129891,1682,0.949999988079071
1733563117.31716,1684,1.0
1733563243.7559657,1685,1.0
1733563669.4621587,1691,0.949999988079071
1733563960.0278728,1693,0.949999988079071
1733563992.8848574,1694,0.949999988079071
1733564377.0703523,1701,0.8999999761581421
1733564590.5018249,1702,0.8999999761581421
1733564638.078129,1703,0.8999999761581421
1733564817.7406785,1707,0.8999999761581421
1733564886.401316,1709,0.949999988079071
1733565481.2808897,1715,0.8999999761581421
1733565745.9915662,1717,0.8999999761581421
1733565799.4744692,1719,0.8999999761581421
1733565893.9470465,1720,0.949999988079071
1733566105.120723,1722,0.949999988079071
1733566184.6665752,1723,0.949999988079071
1733566943.7406254,1733,0.8500000238418579
1733567036.069018,1734,0.800000011920929
1733567287.4822717,1736,0.800000011920929
1733567324.8355267,1737,0.800000011920929
1733567356.3394792,1738,0.800000011920929
1733567590.671325,1740,0.75
1733567688.170585,1742,0.75
1733568149.9937422,1743,0.75
1733568314.420772,1745,0.6499999761581421
1733568501.0595934,1747,0.6499999761581421
1733568502.3934565,1748,0.6499999761581421
1733568525.5806959,1749,0.6499999761581421
1733568577.9771082,1750,0.699999988079071
1733568819.0597782,1752,0.75
1733568825.845568,1753,0.75
1733569196.347153,1755,0.800000011920929
1733569604.672092,1757,0.8500000238418579
1733569893.0511305,1760,0.8500000238418579
1733569932.0538416,1761,0.8500000238418579
1733570089.9330318,1766,0.949999988079071
1733570167.414725,1770,0.949999988079071
1733570261.9477553,1771,0.949999988079071
1733570393.2199724,1774,0.949999988079071
1733570605.419642,1775,0.949999988079071
1733570778.292435,1777,0.8999999761581421
1733570949.5879657,1778,0.8999999761581421
1733571062.622111,1781,0.8999999761581421
1733571281.239619,1783,0.8999999761581421
1733571506.3817906,1785,0.8999999761581421
1733571844.2128463,1787,0.8999999761581421
1733572279.2475305,1790,0.8999999761581421
1733572483.8923674,1792,0.8999999761581421
1733572494.3783863,1794,0.8999999761581421
1733572496.1230066,1795,0.8999999761581421
1733572638.6547093,1797,0.949999988079071
1733572709.315503,1798,0.949999988079071
1733572831.1550608,1800,0.949999988079071
1733573152.8522444,1803,0.8999999761581421
1733573225.7772262,1805,0.8999999761581421
1733573540.2463248,1809,0.8999999761581421
1733573718.5827582,1812,0.8999999761581421
1733573833.3818421,1813,0.8999999761581421
1733573950.6227508,1814,0.8999999761581421
1733574079.996283,1815,0.8999999761581421
1733574133.7837963,1816,0.8500000238418579
1733574439.6827745,1818,0.8500000238418579
1733574441.5127988,1819,0.8500000238418579
1733574531.1447701,1820,0.8999999761581421
1733574738.4505517,1822,0.8999999761581421
1733574743.9395554,1823,0.8999999761581421
1733575084.5838583,1827,0.8500000238418579
1733575746.6098855,1831,0.8500000238418579
1733575783.660546,1832,0.800000011920929
1733575802.8261325,1833,0.800000011920929
1733575915.9272583,1835,0.75
1733575992.3510675,1836,0.800000011920929
1733576286.798604,1842,0.8500000238418579
1733576335.8344166,1843,0.8500000238418579
1733576340.9958096,1844,0.8500000238418579
1733576425.5127056,1845,0.8500000238418579
1733576454.5147047,1846,0.8500000238418579
1733576601.8726964,1847,0.8999999761581421
1733576624.4435413,1848,0.8999999761581421
1733576872.9257078,1849,0.8999999761581421
1733576926.841868,1852,0.8500000238418579
1733576991.6949801,1853,0.8500000238418579
1733576999.0707088,1854,0.8999999761581421
1733577046.8367107,1855,0.8999999761581421
1733577463.891002,1857,0.8999999761581421
1733577784.3791142,1858,0.8500000238418579
1733577796.5207918,1859,0.8500000238418579
1733577970.633773,1861,0.8500000238418579
1733578005.0129623,1862,0.8500000238418579
1733578369.490769,1866,0.8500000238418579
1733578531.4253764,1868,0.800000011920929
1733578553.5611317,1869,0.800000011920929
1733578808.5818958,1870,0.8500000238418579
1733578924.8588746,1871,0.8500000238418579
1733579449.2171297,1876,0.8500000238418579
1733579570.099773,1878,0.8999999761581421
1733580091.6604128,1880,0.8999999761581421
1733580358.6930532,1882,0.8999999761581421
1733580472.9585772,1883,0.8999999761581421
1733580527.0507429,1885,0.8999999761581421
1733580705.8238895,1887,0.8999999761581421
1733580747.6328716,1888,0.949999988079071
1733580880.9321103,1890,0.949999988079071
1733580899.5477207,1891,0.949999988079071
1733580947.3142374,1892,0.949999988079071
1733580976.1982172,1893,1.0
1733580978.5037313,1894,1.0
1733581005.6375763,1895,1.0
1733581050.6973822,1896,1.0
1733581062.7832549,1899,1.0
1733581070.8047357,1900,1.0
1733581237.208564,1903,0.949999988079071
1733581391.8249238,1905,0.949999988079071
1733581682.8437831,1908,0.949999988079071
1733581756.0591984,1910,0.949999988079071
1733582110.686109,1911,0.949999988079071
1733582117.6115024,1912,0.949999988079071
1733582156.3877435,1913,0.949999988079071
1733582217.8300188,1914,0.949999988079071
1733582361.568327,1916,0.8999999761581421
1733582393.400257,1917,0.8999999761581421
1733582458.2863002,1920,0.8999999761581421
1733582663.260788,1921,0.8999999761581421
1733583172.9990144,1926,0.949999988079071
1733583382.6727908,1928,0.949999988079071
1733583479.5619962,1929,0.949999988079071
1733583715.5773115,1931,0.949999988079071
1733584052.5654213,1933,0.949999988079071
1733584089.5820475,1934,0.949999988079071
1733584150.9717534,1935,1.0
1733584159.6209426,1936,1.0
1733584196.7340975,1937,0.949999988079071
1733584364.877982,1940,0.949999988079071
1733584656.7820404,1942,0.8999999761581421
1733584725.838265,1943,0.8999999761581421
1733584735.4833446,1944,0.8999999761581421
1733584798.7984724,1945,0.8999999761581421
1733584843.4637883,1946,0.8999999761581421
1733584846.939321,1947,0.8999999761581421
1733585073.715241,1950,0.8999999761581421
1733585121.1250632,1951,0.8999999761581421
1733585134.7697234,1952,0.8999999761581421
1733585269.9064415,1953,0.8999999761581421
1733585353.6566243,1954,0.8999999761581421
1733585554.6674163,1956,0.8500000238418579
1733585651.3043947,1958,0.8999999761581421
1733585672.2473307,1959,0.8999999761581421
1733585710.9356842,1960,0.8999999761581421
1733585717.73908,1961,0.8999999761581421
1733585875.237719,1964,0.949999988079071
1733585958.2739878,1966,0.949999988079071
1733585986.0848343,1967,0.949999988079071
1733586201.2716587,1970,0.949999988079071
1733587158.6733727,1980,0.949999988079071
1733587200.0746686,1981,0.949999988079071
1733587356.051825,1985,0.8999999761581421
1733587539.0593216,1988,0.8500000238418579
1733587757.8956335,1991,0.8500000238418579
1733587902.0766416,1992,0.800000011920929
1733588471.6452518,1997,0.800000011920929
1733588546.2936962,1998,0.800000011920929
1733588695.6159356,1999,0.8500000238418579
1733588870.7205827,2001,0.800000011920929
1733588914.7015445,2002,0.800000011920929
1733588987.2103517,2004,0.800000011920929
1733589074.5261407,2005,0.800000011920929
1733589083.6288915,2006,0.75
1733589249.3687203,2009,0.800000011920929
1733589318.7397509,2010,0.800000011920929
1733589364.5675251,2011,0.800000011920929
1733589559.8149133,2014,0.8500000238418579
1733589727.1397521,2016,0.8500000238418579
1733589907.2616212,2017,0.8500000238418579
1733589909.052695,2018,0.8500000238418579
1733590005.650978,2019,0.8500000238418579
1733590357.764302,2022,0.949999988079071
1733590381.5908577,2023,0.949999988079071
1733590597.2687526,2025,0.8999999761581421
1733590608.4231772,2026,0.949999988079071
1733590680.4885623,2027,0.949999988079071
1733590927.988444,2030,0.8999999761581421
1733591053.051767,2033,0.8999999761581421
1733591129.988204,2035,0.8999999761581421
1733591153.7623713,2036,0.8999999761581421
1733591163.2589736,2037,0.8999999761581421
1733591341.0070236,2038,0.8999999761581421
1733591382.0558422,2039,0.8999999761581421
1733591409.472015,2040,0.8999999761581421
1733591478.8737264,2042,0.8999999761581421
1733591552.2864425,2044,0.949999988079071
1733591600.8483346,2045,0.8999999761581421
1733591783.2993624,2048,0.800000011920929
1733591804.2197936,2049,0.8500000238418579
1733591809.4802337,2050,0.8500000238418579
1733591810.8514752,2051,0.8500000238418579
1733591841.466318,2053,0.800000011920929
1733592144.2173076,2056,0.800000011920929
1733592150.3537986,2057,0.800000011920929
1733592289.0675864,2058,0.800000011920929
1733592468.5404763,2060,0.800000011920929
1733592498.055685,2061,0.75
1733592544.7156324,2062,0.699999988079071
1733592831.7573457,2065,0.699999988079071
1733593002.966284,2066,0.699999988079071
1733593163.8174694,2067,0.75
1733593229.6988401,2068,0.800000011920929
1733593349.7987566,2069,0.800000011920929
1733593433.0314622,2070,0.800000011920929
1733593452.5343437,2071,0.800000011920929
1733593575.4276316,2073,0.8500000238418579
1733593616.866008,2074,0.800000011920929
1733593799.2359133,2075,0.800000011920929
1733593805.9639065,2076,0.75
1733593897.9516573,2077,0.75
1733593945.5236878,2078,0.75
1733594228.783891,2081,0.800000011920929
1733594552.5166776,2083,0.8999999761581421
1733594713.692593,2086,0.8999999761581421
1733594905.5429688,2087,0.8999999761581421
1733594943.9564004,2088,0.8999999761581421
1733595052.385795,2089,0.8999999761581421
1733595132.9389565,2090,0.8999999761581421
1733595512.3886952,2093,0.8999999761581421
1733595728.8710134,2094,0.949999988079071
1733596169.683178,2098,0.949999988079071
1733596288.619118,2100,0.8999999761581421
1733596390.3356059,2101,0.8999999761581421
1733596392.2056916,2102,0.8999999761581421
1733596589.3328218,2104,0.8999999761581421
1733596670.9929261,2105,0.8999999761581421
1733596753.1086502,2106,0.8500000238418579
1733596816.0530891,2107,0.8500000238418579
1733597030.2319448,2108,0.8500000238418579
1733597039.1370156,2109,0.8500000238418579
1733597505.513984,2112,0.800000011920929
1733597525.7783444,2113,0.800000011920929
1733597603.5937011,2115,0.8500000238418579
1733598610.219625,2121,0.8500000238418579
1733598694.0938964,2122,0.800000011920929
1733598696.4182994,2123,0.800000011920929
1733598719.7680337,2124,0.800000011920929
1733598730.2638583,2125,0.800000011920929
1733598907.1752985,2127,0.8500000238418579
1733598928.4855769,2128,0.8500000238418579
1733599118.9981956,2129,0.8500000238418579
1733599483.5764952,2132,0.8999999761581421
1733599646.6816607,2135,0.8500000238418579
1733599670.9946146,2136,0.8500000238418579
1733599700.9705079,2137,0.8500000238418579
1733599779.5115209,2138,0.8500000238418579
1733600132.939328,2140,0.8999999761581421
1733600139.5868251,2141,0.8500000238418579
1733600211.568743,2143,0.8999999761581421
1733600394.3324096,2145,0.8500000238418579
1733600492.7002163,2146,0.8500000238418579
1733600566.086958,2147,0.8500000238418579
1733600624.3494763,2148,0.8500000238418579
1733600653.8573735,2149,0.8500000238418579
1733600695.2155488,2150,0.8500000238418579
1733600718.8697195,2151,0.8500000238418579
1733600720.637492,2152,0.8500000238418579
1733600855.8560948,2154,0.8999999761581421
1733600931.5360842,2155,0.8500000238418579
1733601688.5432668,2161,0.8999999761581421
1733601714.6768837,2163,0.8500000238418579
1733601934.657332,2165,0.800000011920929
1733602039.8640544,2166,0.800000011920929
1733602052.7639613,2167,0.800000011920929
1733602282.270957,2171,0.800000011920929
